@relation 'APFNBTraining-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16'

@attribute E30 numeric
@attribute E60 numeric
@attribute E90 numeric
@attribute E+90 numeric
@attribute MoraMaxima numeric
@attribute ESTRATO {1,2,3,4,5,6}
@attribute DeudaCorrienteNoVencida numeric
@attribute DeudaCorrienteVencida numeric
@attribute SaldoDiferido numeric
@attribute CantHistoriaRefi numeric
@attribute CantRefiUltimoAño numeric
@attribute Vetado {0,1}
@attribute Refinanciado {0,1}
@attribute NumeroSuspensiones numeric
@attribute NumeroReconexiones numeric
@attribute 90 {0,1}

@data
1,0,0,0,18,1,62991,41711,1768073,0,0,0,0,0,0,1
10,0,0,0,20,3,114501,114712,2003427,0,0,0,0,0,0,1
8,3,0,0,52,1,0,1906,0,0,0,0,0,0,0,1
8,3,2,0,66,2,0,114084,1717848,0,0,0,0,0,0,1
5,4,2,1,99,1,0,40610,318156,0,0,0,0,0,0,1
7,0,0,0,14,1,0,134169,2217191,0,0,0,0,0,0,1
3,2,2,3,165,2,0,58470,2472682,6,3,1,1,0,0,1
5,3,2,0,66,1,0,13068,493702,5,2,1,1,0,0,1
3,0,0,0,25,1,140678,140957,3619147,0,0,0,0,0,0,1
4,2,2,2,100,2,0,46647,1694484,2,2,1,1,0,0,1
8,0,0,0,13,1,0,49414,1361519,0,0,0,0,0,0,1
4,2,2,3,163,2,0,49900,2077651,8,2,1,1,0,0,1
5,3,2,0,78,3,0,104580,3758864,2,2,1,1,0,0,1
10,0,0,0,22,1,84749,83869,668560,0,0,0,0,0,0,1
3,3,3,1,99,2,0,45241,1718969,6,3,1,1,0,0,1
5,4,2,0,68,1,0,35977,1054623,3,2,1,1,0,0,1
6,0,0,0,9,2,0,31004,333394,4,0,0,0,0,0,1
13,0,0,0,22,1,84831,84841,2473133,0,0,0,0,0,0,1
3,6,3,0,71,1,0,43306,628013,4,2,1,1,0,0,1
9,2,0,0,51,2,123545,123694,232528,0,0,0,0,0,0,1
4,5,2,0,66,1,0,61243,393713,2,2,1,0,0,0,1
1,0,0,0,20,1,102612,102498,3228250,0,0,0,0,0,0,1
3,1,2,5,219,1,0,31978,1114104,2,1,0,1,0,0,1
4,3,3,0,71,1,0,38627,439376,1,1,0,1,0,0,1
2,0,0,0,23,2,157218,156708,2173963,0,0,0,0,0,0,1
3,0,0,0,26,1,71993,144758,67790,0,0,0,0,0,0,1
7,3,1,0,79,1,38085,37484,106911,0,0,0,0,0,0,1
4,2,2,1,109,2,13117,13061,120472,6,2,1,1,0,0,1
3,2,2,1,114,4,61270,61456,2293169,3,2,1,1,0,0,1
5,2,2,0,72,2,0,14622,349602,3,2,1,1,0,0,1
8,1,0,0,48,2,109601,109998,0,0,0,0,0,0,0,1
4,1,0,0,48,1,82943,83298,2541850,0,0,0,0,0,0,1
3,1,0,0,37,1,0,167983,1945174,0,0,0,0,0,0,1
7,3,1,0,68,2,0,62395,1067744,2,2,1,1,0,0,1
5,2,2,0,66,1,0,9813,28187,2,1,0,1,0,0,1
1,0,0,0,26,1,146111,146148,5474435,0,0,0,0,0,0,1
3,5,2,0,75,2,0,57041,1740257,2,2,1,1,0,0,1
8,1,1,0,70,1,0,24469,830880,1,1,0,1,0,0,1
2,0,0,0,21,4,112421,112209,1771766,0,0,0,0,0,0,1
8,2,1,0,64,1,0,19437,627961,1,1,0,1,0,0,1
2,0,0,0,19,1,56068,56111,1747139,0,0,0,0,0,0,1
7,0,0,0,21,1,152409,152241,2348820,0,0,0,0,0,0,1
1,0,0,0,13,2,0,222357,215520,2,1,0,1,0,0,1
1,0,0,0,16,3,0,405039,2776284,0,0,0,0,0,0,1
7,4,0,0,46,1,0,45544,763081,1,1,0,1,0,0,1
4,2,1,1,108,1,47806,47757,1715997,2,2,1,1,0,0,1
10,3,0,0,31,2,131413,131224,2618561,0,0,0,0,0,0,1
4,0,0,0,16,2,0,128381,710390,0,0,0,0,0,0,1
5,5,1,0,68,1,0,88485,3030370,1,1,0,1,0,0,1
1,0,0,0,18,1,73823,2074,2372681,0,0,0,0,0,0,1
3,0,0,0,20,2,206255,206113,5175323,0,0,0,0,0,0,1
1,0,0,0,9,1,0,91246,2292244,0,0,0,0,0,0,1
7,0,0,0,21,1,136096,135375,1612438,0,0,0,0,0,0,1
4,4,2,1,98,2,0,70330,2508374,2,2,1,1,0,0,1
8,2,0,0,48,1,0,125418,118849,0,0,0,0,0,0,1
2,0,0,0,25,1,65470,64427,804297,0,0,0,0,0,0,1
4,3,3,0,80,1,0,77419,2842116,3,3,1,1,0,0,1
4,5,2,1,99,1,0,47243,1751358,4,2,1,1,0,0,1
8,3,1,0,72,2,0,87296,555994,2,1,0,1,0,0,1
7,1,0,0,35,2,0,81852,2063379,0,0,0,0,0,0,1
4,2,3,0,71,1,0,51772,1741896,3,2,1,1,0,0,1
5,7,0,0,40,1,0,110023,58743,0,0,0,0,0,0,1
3,2,2,4,310,1,0,52807,2243952,7,3,1,1,0,0,1
5,1,1,0,87,1,51185,51494,1759648,1,1,0,1,0,0,1
8,0,0,0,27,1,113123,112525,2534774,0,0,0,0,0,0,1
8,4,0,0,49,2,0,13245,374385,4,0,0,1,0,0,1
3,2,2,3,127,1,0,36349,1437986,7,2,1,1,0,0,1
3,2,2,0,82,1,122864,122948,4456418,2,2,1,1,0,0,1
5,3,1,0,81,3,102969,101457,798139,0,0,0,0,0,0,1
3,2,2,2,101,1,0,57312,2298007,5,2,1,1,0,0,1
1,0,0,0,30,1,98410,97995,1612605,0,0,0,0,0,0,1
3,3,3,2,98,1,0,36700,239534,3,2,1,1,0,0,1
3,2,1,3,171,1,37505,37455,172670,1,1,0,1,0,0,1
2,1,1,7,258,1,0,62331,2357238,2,2,1,1,0,0,1
1,0,0,0,25,1,103687,103746,2799285,0,0,0,0,0,0,1
4,3,1,1,109,1,93665,93845,3055015,1,1,0,1,0,0,1
5,2,2,0,74,1,0,118458,4248035,2,2,1,1,0,0,1
1,0,0,0,23,1,128869,129045,3097077,0,0,0,0,0,0,1
2,1,1,0,71,1,0,92927,3166187,1,1,0,1,0,0,1
3,2,2,0,69,1,0,88216,3154218,2,2,1,1,0,0,1
5,0,0,0,22,1,62835,62867,3028826,0,0,0,0,0,0,1
7,1,1,0,83,2,41305,21049,1385557,1,1,0,1,0,0,1
4,3,2,0,80,3,70793,70539,2700169,5,2,1,1,0,0,1
4,5,2,0,77,2,0,89320,800786,2,1,0,1,0,0,1
4,0,0,0,18,3,84840,84791,2626950,0,0,0,0,0,0,1
9,2,0,0,51,3,140684,140654,2984142,0,0,0,0,0,0,1
9,3,0,0,40,2,0,42428,302898,1,0,0,1,0,0,1
1,0,0,0,20,1,101100,101471,2315508,0,0,0,0,0,0,1
3,4,3,1,98,1,0,52875,1417946,2,2,1,1,0,0,1
5,2,2,0,70,2,0,55494,1961520,2,2,1,1,0,0,1
7,0,0,0,24,4,282550,285390,2373533,0,0,0,0,0,0,1
3,2,2,0,73,3,0,104531,3718460,2,2,1,1,0,0,1
6,2,2,1,105,1,0,132581,4805034,2,2,1,1,0,0,1
6,0,0,0,23,1,87187,87139,1811396,0,0,0,0,0,0,1
2,7,4,0,67,1,0,46222,368236,1,1,0,1,0,0,1
3,1,2,0,71,1,0,47055,1475448,5,2,1,1,0,0,1
7,1,1,0,79,2,73149,73060,2405193,1,1,0,1,0,0,1
3,1,1,6,219,1,0,58280,824174,5,2,1,1,0,0,1
3,0,0,0,10,1,0,45102,1391167,0,0,0,0,0,0,1
3,1,1,0,90,2,72450,72158,1580870,1,1,0,1,0,0,1
9,0,0,0,18,2,0,46093,987432,0,0,0,0,0,0,1
1,0,0,0,5,1,0,269662,1496261,0,0,0,0,0,0,1
5,3,3,2,125,1,0,47952,1097938,2,0,0,1,0,0,1
2,0,0,0,8,1,0,141627,2449090,0,0,0,0,0,0,1
5,0,0,0,11,1,0,70702,324110,0,0,0,0,0,0,1
4,3,0,0,36,1,0,124646,2280037,1,1,0,1,0,0,1
8,0,0,0,15,2,0,237250,1912316,0,0,0,0,0,0,1
2,2,2,3,138,1,61138,60970,2483877,4,2,1,1,0,0,1
1,0,0,0,17,3,0,109112,3461573,0,0,0,0,0,0,1
7,4,0,0,48,2,0,30530,5706690,0,0,0,0,0,0,1
5,1,1,1,99,1,0,38005,920751,1,0,0,1,0,0,1
1,0,0,0,19,3,71533,71247,1750800,1,0,0,1,0,0,1
3,1,1,0,70,1,0,80451,2815320,1,1,0,1,0,0,1
6,1,1,0,75,2,0,127781,2330866,1,1,0,1,0,0,1
3,2,2,3,159,2,0,49422,2050873,6,3,1,1,0,0,1
6,3,2,0,80,1,0,82743,1567534,1,1,0,1,0,0,1
7,3,0,0,47,1,0,55742,1675644,1,1,0,1,0,0,1
8,3,0,0,54,4,47525,47568,1141354,0,0,0,0,0,0,1
3,1,1,6,256,1,0,69918,963669,1,1,0,1,0,0,1
13,0,0,0,20,2,0,43346,1033365,1,0,0,1,0,0,1
2,1,1,0,70,1,0,90328,3137255,1,1,0,1,0,0,1
1,0,0,0,9,2,0,238326,2983522,0,0,0,0,0,0,1
7,4,0,0,45,1,0,75810,1314604,0,0,0,0,0,0,1
4,1,1,0,71,2,0,159901,2710207,1,1,0,1,0,0,1
4,2,2,3,168,1,0,41216,78605,0,0,0,0,0,0,1
3,2,1,0,86,2,90726,90669,2767546,2,2,1,1,0,0,1
1,0,0,0,10,1,0,82727,2632474,0,0,0,0,0,0,1
6,2,2,0,82,1,36514,36315,1354810,5,2,1,1,0,0,1
6,2,0,0,49,3,0,38638,333021,0,0,0,0,0,0,1
5,0,0,0,7,1,0,70976,446746,0,0,0,0,0,0,1
4,0,0,0,9,2,0,75505,0,0,0,0,0,0,0,1
4,3,2,0,78,3,0,85264,2682988,5,2,1,0,0,0,1
11,2,0,0,48,1,0,55663,1179300,0,0,0,0,0,0,1
6,0,0,0,22,1,39972,40192,856419,0,0,0,0,0,0,1
4,1,0,0,40,2,0,85229,1836091,0,0,0,0,0,0,1
5,1,1,1,109,1,0,55100,1863140,1,1,0,1,0,0,1
7,3,1,0,77,1,0,96498,1712274,0,0,0,0,0,0,1
5,3,2,0,74,3,0,68788,2377982,1,1,0,1,0,0,1
4,2,1,0,75,1,0,42443,1275507,2,1,0,1,0,0,1
5,1,0,0,46,1,0,57230,1399279,1,0,0,1,0,0,1
3,2,2,3,132,2,0,50002,1950079,5,2,1,1,0,0,1
1,0,0,0,2,1,0,37661,660320,0,0,0,0,0,0,1
1,0,0,0,20,1,44693,44503,1160520,0,0,0,0,0,0,1
2,1,2,7,251,1,0,25601,678417,2,1,0,1,0,0,1
2,1,2,6,255,1,0,53563,541879,5,2,1,1,0,0,1
10,1,1,0,83,1,100997,100812,1705903,1,1,0,1,0,0,1
7,3,2,0,70,1,0,182466,520970,5,2,1,1,0,0,1
8,1,0,0,51,2,73795,73495,209091,0,0,0,0,0,0,1
2,1,1,2,136,3,81721,81406,2874227,1,1,0,1,0,0,1
1,0,0,0,19,1,73822,2080,2369241,0,0,0,0,0,0,1
9,2,0,0,44,2,0,52538,1817055,2,1,0,1,0,0,1
5,1,0,0,51,3,47091,47392,334673,0,0,0,0,0,0,1
4,3,1,0,81,1,53997,53658,1792145,1,1,0,1,0,0,1
1,0,0,0,29,2,84754,84202,1855121,0,0,0,0,0,0,1
4,1,1,0,83,1,54449,54207,1856413,1,1,0,1,0,0,1
7,1,0,0,57,1,56532,56849,922614,1,1,0,1,0,0,1
3,3,2,2,130,1,0,33043,1332870,7,2,1,1,0,0,1
8,1,0,0,56,1,108649,107127,940241,0,0,0,0,0,0,1
1,0,0,0,26,3,29618,29375,333927,1,0,0,1,0,0,1
3,2,3,2,106,3,0,48754,1843337,4,3,1,1,0,0,1
7,1,1,0,79,2,0,93219,708956,0,0,0,0,0,0,1
4,3,2,2,136,2,0,103556,3690514,2,2,1,1,0,0,1
2,1,1,7,221,1,0,61850,2492359,5,2,1,1,0,0,1
3,3,2,1,110,3,51753,51568,1969322,5,3,1,1,0,0,1
5,0,0,0,25,1,60426,60161,1350981,0,0,0,0,0,0,1
4,2,2,0,83,1,74288,74101,2724587,4,2,1,1,0,0,1
4,1,1,3,161,1,0,60253,2349686,6,2,1,1,0,0,1
5,1,0,0,49,1,43131,43781,236193,0,0,0,0,0,0,1
5,3,1,0,64,1,0,150006,1468253,1,1,0,1,0,0,1
3,3,3,1,96,1,0,61793,2554858,7,3,1,1,0,0,1
2,1,1,0,76,2,0,79644,2739503,1,1,0,1,0,0,1
3,2,2,0,71,2,0,65187,2316160,2,2,1,1,0,0,1
2,6,2,1,103,1,0,48682,1899043,5,2,1,1,0,0,1
2,1,0,0,58,1,39363,39349,1022902,0,0,0,0,0,0,1
3,2,2,2,144,2,46979,47151,1767962,4,2,1,1,0,0,1
2,1,1,0,70,1,0,73217,2528489,1,1,0,1,0,0,1
5,0,0,0,10,2,0,155776,1317453,0,0,0,0,0,0,1
2,0,0,0,23,2,109873,109525,3470333,0,0,0,0,0,0,1
5,2,1,0,80,1,28052,27946,906074,3,1,0,1,0,0,1
6,3,0,0,45,1,0,121948,661214,0,0,0,0,0,0,1
2,1,1,0,80,2,87384,88091,2981582,1,1,0,1,0,0,1
5,3,2,0,80,1,37849,37749,1315423,2,2,1,1,0,0,1
4,1,1,0,76,2,0,180486,2222936,0,0,0,0,0,0,1
4,0,0,0,19,2,0,91169,1071773,0,0,0,0,0,0,1
4,2,1,1,107,3,0,56592,1426100,2,1,0,1,0,0,1
5,1,1,2,131,1,0,89417,3076635,1,1,0,1,0,0,1
6,1,2,0,84,1,27752,27678,844897,1,1,0,1,0,0,1
2,1,1,7,293,1,49896,50118,2085869,8,1,0,1,0,0,1
9,0,0,0,9,2,0,118148,2345189,0,0,0,0,0,0,1
6,2,2,0,74,2,0,71973,2530784,2,2,1,1,0,0,1
2,1,1,1,116,1,18889,18845,812676,9,1,0,1,0,0,1
2,0,0,0,9,1,0,102045,2317621,0,0,0,0,0,0,1
7,1,0,0,44,1,0,81185,613314,0,0,0,0,0,0,1
5,0,0,0,23,1,31933,31831,800989,2,0,0,1,0,0,1
13,0,0,0,18,1,0,117516,2211450,0,0,0,0,0,0,1
3,2,2,0,70,1,0,98667,3533245,2,2,1,1,0,0,1
6,1,1,0,84,1,56177,56242,1939541,1,1,0,1,0,0,1
3,2,1,0,82,1,96553,96636,3335778,1,1,0,1,0,0,1
3,2,2,4,178,1,7280,7333,53109,3,1,0,1,0,0,1
7,5,0,0,39,1,0,162915,878019,0,0,0,0,0,0,1
3,4,0,0,37,1,0,79286,976783,0,0,0,0,0,0,1
2,2,1,0,86,1,86507,86430,3003284,1,1,0,1,0,0,1
2,1,1,0,86,3,98298,98209,3402415,1,1,0,1,0,0,1
9,1,0,0,48,2,25403,25326,857041,1,1,0,1,0,0,1
1,0,0,0,13,2,0,133217,3159016,0,0,0,0,0,0,1
2,1,1,0,86,3,108218,108120,3761155,1,1,0,1,0,0,1
5,1,0,0,36,2,0,38394,584130,0,0,0,0,0,0,1
1,0,0,0,8,2,0,147864,1664059,0,0,0,0,0,0,1
6,3,0,0,40,2,0,146836,3708329,0,0,0,0,0,0,1
1,0,0,0,9,2,0,146220,2324090,0,0,0,0,0,0,1
2,1,1,0,84,1,57379,58825,602627,1,0,0,1,0,0,1
8,2,0,0,35,1,0,80819,1947135,0,0,0,0,0,0,1
12,1,0,0,45,2,0,55761,1180364,0,0,0,0,0,0,1
3,2,2,4,160,1,0,49268,1949857,5,2,1,1,0,0,1
4,1,0,0,48,2,176652,176660,4673456,0,0,0,0,0,0,1
2,1,2,5,235,1,55971,56178,2266901,5,2,1,1,0,0,1
3,2,3,2,129,1,0,68237,678521,5,3,1,1,0,0,1
4,2,2,2,143,1,61216,60977,2258834,3,2,1,1,0,0,1
2,2,2,2,145,1,41808,41791,1657037,6,2,1,1,0,0,1
6,1,1,0,79,1,46902,46876,1420576,2,1,0,1,0,0,1
3,2,1,0,78,1,34611,34476,1252649,4,2,1,1,0,0,1
8,1,1,0,73,1,0,47702,1553682,1,1,0,1,0,0,1
7,2,1,0,77,2,0,85405,2797752,1,1,0,1,0,0,1
3,1,1,6,258,2,0,48287,894784,1,1,0,1,0,0,1
2,8,1,1,100,1,0,26800,825465,3,1,0,1,0,0,1
5,2,1,0,74,3,0,51221,1774477,1,1,0,1,0,0,1
9,2,1,0,70,1,0,111818,1587225,1,1,0,1,0,0,1
9,0,0,0,22,1,68075,67453,480277,0,0,0,0,0,0,1
10,1,1,0,75,2,0,100598,3270593,1,1,0,1,0,0,1
4,6,2,0,68,1,0,41296,719741,1,0,0,1,0,0,1
10,1,1,0,80,2,103234,103088,1820085,1,1,0,1,0,0,1
1,0,0,0,8,2,0,122975,1174125,0,0,0,0,0,0,1
12,1,0,0,45,4,0,100398,1044360,1,0,0,1,0,0,1
2,1,1,6,260,1,26584,26524,1059798,6,1,0,1,0,0,1
2,2,2,2,114,1,71248,70893,1030088,2,2,1,1,0,0,1
1,0,0,0,8,2,0,135460,4124779,0,0,0,0,0,0,1
11,1,0,0,35,1,0,44909,206236,1,0,0,1,0,0,1
3,2,2,0,88,3,76935,76825,3302037,8,3,1,1,0,0,1
6,0,0,0,22,1,65522,64513,471809,2,0,0,1,0,0,1
3,2,2,2,113,1,84705,84440,3342025,5,2,1,1,0,0,1
8,2,2,0,72,1,0,102143,1467259,0,0,0,0,0,0,1
8,4,1,0,71,2,0,39983,623308,1,0,0,1,0,0,1
3,3,3,0,83,1,86264,86269,3116679,3,3,1,1,0,0,1
2,1,1,0,85,1,94890,96257,2851740,0,0,0,0,0,0,1
11,1,0,0,38,1,0,146095,2577652,0,0,0,0,0,0,1
9,2,1,0,68,2,0,75888,2655396,1,1,0,1,0,0,1
2,2,1,7,285,1,0,34023,638655,1,1,0,1,0,0,1
5,2,0,0,43,3,0,225811,1041259,0,0,0,0,0,0,1
4,2,1,0,72,3,0,27327,1037359,1,1,0,1,0,0,1
2,2,2,3,174,2,70598,70427,2889309,6,2,1,1,0,0,1
3,2,2,2,135,2,0,63488,2536704,6,2,1,1,0,0,1
3,0,0,0,10,1,0,52556,789898,0,0,0,0,0,0,1
10,1,1,0,69,1,0,83184,2686500,1,1,0,1,0,0,1
3,2,1,1,118,1,71943,71873,2600986,2,2,1,1,0,0,1
3,2,2,2,142,1,54826,54636,2136195,5,2,1,1,0,0,1
12,0,0,0,19,1,0,40692,287981,0,0,0,0,0,0,1
5,2,2,0,86,3,68314,68158,2358427,2,2,1,1,0,0,1
4,3,1,1,109,1,36830,36929,1346233,2,1,0,1,0,0,1
3,1,1,0,76,1,0,81322,2792714,1,1,0,1,0,0,1
1,0,0,0,25,1,104352,104515,3330636,0,0,0,0,0,0,1
4,0,0,0,10,3,0,195910,2426548,0,0,0,0,0,0,1
2,0,0,7,298,1,120661,120731,681708,4,1,0,1,0,0,1
4,1,1,0,62,2,0,101715,3637132,1,1,0,1,0,0,1
4,1,1,1,111,1,65069,65393,2312029,2,1,0,1,0,0,1
6,0,0,0,24,1,114692,113878,1181369,0,0,0,0,0,0,1
3,1,0,0,39,2,0,29026,160888,0,0,0,0,0,0,1
4,2,1,0,79,1,0,50343,1362716,1,1,0,1,0,0,1
8,0,0,0,25,1,83457,83521,2407356,0,0,0,0,0,0,1
2,1,0,0,38,1,0,100112,1247815,0,0,0,0,0,0,1
11,0,0,0,21,2,53323,53079,1326563,1,0,0,1,0,0,1
1,0,0,0,2,1,0,92141,2937861,0,0,0,0,0,0,1
3,1,2,1,112,2,235006,232356,0,2,1,0,1,0,0,1
5,1,1,4,206,2,74146,74346,2647517,1,1,0,1,0,0,1
6,3,1,0,71,1,0,48584,1147534,1,1,0,1,0,0,1
9,1,0,0,56,1,67649,66716,584882,0,0,0,0,0,0,1
3,0,0,0,11,1,0,115374,3495480,0,0,0,0,0,0,1
1,0,0,0,20,1,39708,39547,1286318,4,0,0,1,0,0,1
3,2,2,3,138,3,21673,21821,541907,2,1,0,1,0,0,1
6,4,0,0,41,1,0,83145,2582882,1,1,0,1,0,0,1
9,0,0,0,25,1,32762,32670,838981,3,0,0,1,0,0,1
3,2,2,3,158,2,0,63639,2592880,5,2,1,1,0,0,1
6,0,0,0,23,2,26830,27038,547478,0,0,0,0,0,0,1
4,2,1,5,232,1,66752,66489,598463,1,1,0,1,0,0,1
3,0,0,0,25,1,115372,115906,2644408,0,0,0,0,0,0,1
3,0,0,0,21,4,98686,98323,1525774,0,0,0,0,0,0,1
2,1,0,0,58,1,93316,92947,3031740,1,1,0,1,0,0,1
1,0,0,0,29,1,52225,52165,1668470,0,0,0,0,0,0,1
6,2,1,0,81,2,4150,4155,11855,2,1,0,1,0,0,1
4,2,2,1,117,1,18675,18734,724264,6,2,1,1,0,0,1
9,1,0,0,53,1,27678,27588,281441,0,0,0,0,0,0,1
6,2,2,0,81,2,30235,30310,1077511,2,2,1,1,0,0,1
4,1,2,1,109,1,38106,38093,1564702,7,2,1,1,0,0,1
4,2,2,1,114,1,77408,77210,2881936,3,2,1,1,0,0,1
3,2,2,0,82,2,37709,37931,1422047,4,2,1,1,0,0,1
6,2,0,0,52,1,86724,86253,0,0,0,0,0,0,0,1
2,3,2,0,87,1,66453,66291,2302490,2,2,1,1,0,0,1
4,2,2,1,113,1,27716,27692,1074679,5,2,1,1,0,0,1
6,3,2,0,78,2,0,90854,3288143,2,2,1,1,0,0,1
3,0,0,0,25,1,172149,170948,1566729,0,0,0,0,0,0,1
7,0,0,0,22,1,24954,24861,746198,4,0,0,1,0,0,1
4,2,1,0,77,2,21071,21060,677179,1,1,0,1,0,0,1
3,2,1,0,79,1,22220,22408,813213,5,1,0,1,0,0,1
2,2,1,6,251,2,0,29530,695203,5,2,1,1,0,0,1
5,2,3,0,81,1,39470,39835,1378674,4,0,0,1,0,0,1
2,0,0,0,24,2,118899,118026,1216182,0,0,0,0,0,0,1
4,1,1,0,87,2,9291,9301,356817,8,1,0,1,0,0,1
8,3,0,0,52,1,193348,157148,2656143,0,0,0,0,0,0,1
3,3,1,2,138,1,37651,37555,1398183,4,3,1,1,0,0,1
3,3,3,1,101,1,0,133797,5049309,4,3,1,1,0,0,1
7,0,0,0,22,1,117525,115862,221607,0,0,0,0,0,0,1
4,3,3,0,82,1,128767,128368,1463414,2,2,1,1,0,0,1
1,0,0,0,20,1,209316,208682,2820173,0,0,0,0,0,0,1
3,2,1,0,84,1,67325,67047,2468193,4,2,1,1,0,0,1
1,0,0,0,30,1,108882,108678,1637054,0,0,0,0,0,0,1
7,1,0,0,54,3,39579,39452,1216948,1,0,0,1,0,0,1
5,1,0,0,49,2,100773,101246,2849255,0,0,0,0,0,0,1
2,1,1,0,84,1,81012,80991,2803869,1,1,0,1,0,0,1
2,0,0,0,30,1,172215,171198,2628479,0,0,0,0,0,0,1
4,2,2,3,173,1,42409,42121,1603061,4,2,1,1,0,0,1
3,2,1,2,232,1,50704,50907,1997458,5,3,1,1,0,0,1
3,3,2,2,112,1,52636,52520,826393,1,1,0,1,0,0,1
9,0,0,0,22,1,142612,227538,1700966,0,0,0,0,0,0,1
4,2,2,1,111,1,58283,58228,2191261,4,2,1,1,0,0,1
5,4,2,0,78,3,93774,95125,1743092,0,0,0,0,0,0,1
4,4,1,0,87,1,52685,52495,1898926,4,2,1,1,0,0,1
3,1,1,1,110,1,181494,181148,4793719,1,1,0,1,0,0,1
2,4,3,2,138,2,0,124817,1228727,2,2,1,1,0,0,1
4,3,4,0,75,2,0,74455,2649782,2,2,1,1,0,0,1
4,2,0,0,56,2,40405,40304,1302044,2,1,0,1,0,0,1
2,2,2,4,166,1,30885,30919,1227589,5,2,1,1,0,0,1
3,2,2,3,124,1,0,71706,2681160,3,3,1,1,0,0,1
6,1,1,0,84,1,90648,90982,807807,1,1,0,1,0,0,1
2,2,2,1,100,1,0,108458,1934951,1,1,0,1,0,0,1
6,1,0,0,42,1,0,61013,488974,0,0,0,0,0,0,1
4,1,1,0,84,1,27184,27126,818372,4,1,0,1,0,0,1
7,2,1,2,133,1,0,84637,396996,1,1,0,1,0,0,1
1,0,0,0,2,1,0,65118,2089761,0,0,0,0,0,0,1
5,2,0,0,46,1,0,55027,703688,1,1,0,1,0,0,1
4,2,2,0,73,1,0,222862,0,1,1,0,0,0,0,1
5,6,0,0,44,1,0,214889,4438801,0,0,0,0,0,0,1
13,0,0,0,14,3,0,104977,763713,0,0,0,0,0,0,1
2,0,0,0,16,1,0,73853,2350318,0,0,0,0,0,0,1
10,3,0,0,50,1,0,176617,3179896,0,0,0,0,0,0,1
5,6,2,0,78,2,0,83661,655043,0,0,0,0,0,0,1
4,3,3,1,103,1,0,32207,1236895,8,3,1,1,0,0,1
3,0,0,0,4,1,0,126180,1306346,0,0,0,0,0,0,1
1,0,0,0,9,1,0,176695,812174,0,0,0,0,0,0,1
1,0,0,0,20,2,136848,136196,2182883,0,0,0,0,0,0,1
5,5,1,0,71,1,0,37352,386841,1,1,0,1,0,0,1
1,0,0,0,18,1,34694,34361,442736,1,0,0,1,0,0,1
3,1,1,0,81,3,80541,80354,2810869,1,1,0,1,0,0,1
2,0,0,0,25,1,37067,36732,406124,0,0,0,0,0,0,1
11,0,0,0,18,2,0,115273,528202,0,0,0,0,0,0,1
3,2,2,4,146,2,95879,96122,1825125,5,2,1,1,0,0,1
3,4,4,1,96,1,0,114659,1464196,1,1,0,1,0,0,1
1,0,0,0,26,1,129454,30649,3344169,0,0,0,0,0,0,1
9,1,1,0,66,1,0,7652,173502,1,0,0,1,0,0,1
4,0,0,0,25,1,33668,33142,0,0,0,0,0,0,0,1
3,2,2,3,123,1,0,53821,2065028,4,3,1,1,0,0,1
6,2,1,0,67,1,0,84180,756164,1,1,0,1,0,0,1
4,1,0,0,49,1,136499,138201,1794151,0,0,0,0,0,0,1
6,1,1,0,75,2,0,140122,3191803,1,1,0,1,0,0,1
11,2,0,0,51,1,117313,137684,1674039,0,0,0,0,0,0,1
1,0,0,0,15,2,0,134978,3193762,0,0,0,0,0,0,1
3,1,1,1,98,1,0,57340,2004335,1,1,0,1,0,0,1
3,2,2,0,83,1,92743,94587,1871266,1,1,0,1,0,0,1
7,2,0,0,56,1,136687,136510,852058,0,0,0,0,0,0,1
3,1,1,1,96,2,0,52926,1850775,1,1,0,1,0,0,1
4,0,0,0,17,2,51413,51748,239340,0,0,0,0,0,0,1
7,4,1,0,67,1,0,29055,886062,1,1,0,1,0,0,1
7,2,1,0,77,2,0,138251,1352085,2,2,1,1,0,0,1
2,0,0,0,19,1,109027,109461,1203058,0,0,0,0,0,0,1
11,2,0,0,56,2,93666,92387,726785,0,0,0,0,0,0,1
3,0,0,0,25,1,96900,97113,2902888,0,0,0,0,0,0,1
4,2,2,3,171,1,0,49120,1808065,3,2,1,1,0,0,1
4,2,1,3,162,1,0,75427,2848412,5,1,0,1,0,0,1
6,1,0,0,45,1,28826,29290,81754,0,0,0,0,0,0,1
3,3,3,1,108,1,0,44408,1727962,5,3,1,1,0,0,1
4,4,2,0,69,2,0,60310,2157242,2,2,1,1,0,0,1
5,2,0,0,55,1,104837,103202,2033205,0,0,0,0,0,0,1
2,2,2,5,157,1,0,64000,2505657,4,2,1,1,0,0,1
4,2,3,0,64,1,0,52024,1907437,3,3,1,1,0,0,1
3,2,2,4,201,1,0,55456,2259747,5,2,1,1,0,0,1
10,0,0,0,13,2,0,68367,711267,0,0,0,0,0,0,1
1,0,0,0,25,1,263145,263781,4488366,0,0,0,0,0,0,1
2,1,1,7,374,4,0,37580,1587187,6,2,1,1,0,0,1
